$METADATA
$Version 2.3
$Project; FerryBox
$Device; 741601
$DateTime; 2025.05.06 07:36:01
$Filename; C:\Working\224_2025-05-06_07.35.09__to_Skagen_741601.txt
$Watertimedelay; 00:00:00
$TrackStart: Skagen
$TrackEnd: Skagen
$FORMATS
$1; DateTime; YYYY.MM.DD hh:mm:ss
$2; Measdata; Float


$DATASETS
Units		°	°	°	Nm	°C	S/m	psu	m/s	°C	mg/l	%	°C	pH	µg/l	NTU	mbar	l/min	l/min	ppb	ppb
Date	Time	Latitude	Longitude	Course	Speed	Temp_SBE45	Cond_SBE45	Salinity_SBE45	SoundVel_SBE45	Temp_in_SBE38	Oxygen	Saturation	Temperature_Optode	pH	Chlorophyll	Turbidity	pressure	flow_main	flow_SBE45	Phycocyanin	CDOM
2025.05.06	14:34:00	57.612628	10.816064	311.261574	10.134259	10.859921	3.361153	29.746188	1486.544621	10.695381	10.911104	99.156833	11.071333	9.050432	0.477133	1.269675	195.802152	8.603922	3.221801	0.785750	-0.014792
2025.05.06	14:35:00	57.614640	10.811904	311.715278	10.000000	10.834564	3.363767	29.792417	1486.509741	10.693781	10.903514	99.020200	11.041800	9.049593	0.505965	1.259208	194.993190	8.606580	3.217917	0.781667	-0.015208
2025.05.06	14:36:00	57.616649	10.807751	312.247685	10.000000	10.837586	3.364409	29.796269	1486.525241	10.688620	10.900672	98.967333	11.030167	9.049561	0.507167	1.239300	193.900538	8.606580	3.224059	0.779917	-0.014375
2025.05.06	14:37:00	57.618895	10.804135	324.199074	10.000000	10.829825	3.363454	29.793188	1486.493807	10.706547	10.892848	98.907167	11.035000	9.049561	0.519299	1.247205	195.303477	8.604254	3.219178	0.785167	-0.017083
2025.05.06	14:38:00	57.621352	10.801050	325.960648	10.000000	10.831405	3.362985	29.787310	1486.492328	10.711017	10.897792	98.930800	11.025400	9.049584	0.511558	1.235250	196.617763	8.615994	3.222100	0.793917	-0.016667
2025.05.06	14:39:00	57.623812	10.797930	324.129630	10.000000	10.847419	3.365251	29.796529	1486.560621	10.725351	10.899125	98.947667	11.027833	9.049444	0.513564	1.261843	197.497647	8.605029	3.215526	0.784583	-0.017292
2025.05.06	14:40:00	57.626247	10.794677	323.981481	10.000000	10.849103	3.366817	29.810514	1486.583517	10.710210	10.895669	98.923667	11.031000	9.049197	0.513707	1.247205	196.573436	8.634157	3.223727	0.798000	-0.017292
2025.05.06	14:41:00	57.628700	10.791423	324.333333	10.000000	10.860059	3.371255	29.845147	1486.664190	10.730510	10.885971	98.909000	11.062800	9.048548	0.521050	1.245086	195.833181	8.604365	3.225287	0.796250	-0.016250
2025.05.06	14:42:00	57.631146	10.788173	323.689815	10.000000	10.854836	3.372091	29.857619	1486.660586	10.754507	10.889035	98.890667	11.043000	9.048701	0.536790	1.234030	197.085409	8.611785	3.220473	0.806750	-0.019792
2025.05.06	14:43:00	57.633585	10.784934	323.784722	10.000000	10.875818	3.375950	29.878377	1486.760404	10.741654	10.893210	98.948800	11.051600	9.048732	0.547683	1.243061	197.278230	8.639030	3.220805	0.798000	-0.017500
2025.05.06	14:44:00	57.635946	10.781504	320.041667	10.000000	10.881057	3.377507	29.889372	1486.792241	10.733982	10.893403	98.978667	11.064000	9.048495	0.558153	1.249254	196.619979	8.613557	3.221602	0.791000	-0.014583
2025.05.06	14:45:00	57.638266	10.777956	320.159722	10.018519	10.876990	3.377915	29.896703	1486.786690	10.750741	10.893771	98.977000	11.061833	9.048562	0.576725	1.254343	197.218389	8.635153	3.221336	0.810250	-0.020625
2025.05.06	14:46:00	57.640512	10.774233	315.747685	10.018519	10.879479	3.379302	29.908272	1486.809552	10.750049	10.891706	98.967400	11.065800	9.048362	0.589122	1.248961	196.276447	8.616880	3.215028	0.799167	-0.015417
2025.05.06	14:47:00	57.642674	10.770305	315.157407	10.215777	10.883671	3.380782	29.919369	1486.837845	10.761710	10.894048	98.983167	11.063333	9.048120	0.593300	1.265625	195.203742	8.597941	3.213534	0.789833	-0.012708
2025.05.06	14:48:00	57.644839	10.766352	314.587963	10.133949	10.894619	3.382957	29.931775	1486.891649	10.768571	10.891072	98.977833	11.072667	9.048096	0.594857	1.270334	195.846479	8.624743	3.225619	0.809667	-0.016250
2025.05.06	14:49:00	57.646927	10.762226	311.750000	10.585648	10.894879	3.384315	29.944879	1486.908431	10.843423	10.890714	98.983200	11.076800	9.048096	0.599817	1.255211	195.361102	8.601375	3.209019	0.822500	-0.016042
2025.05.06	14:50:00	57.648975	10.758006	311.733796	10.553241	10.927250	3.388247	29.957007	1487.038224	10.879032	10.893707	99.026333	11.083333	9.048115	0.636005	1.258623	195.890805	8.600267	3.222399	0.857500	-0.018750
2025.05.06	14:51:00	57.651023	10.753801	311.763341	10.531323	10.988155	3.389974	29.924241	1487.215448	10.866438	10.897915	99.155500	11.123167	9.047911	0.683175	1.272676	194.791504	8.574241	3.211177	0.893083	-0.015208
2025.05.06	14:52:00	57.653079	10.749603	312.085450	10.750577	11.001024	3.387399	29.888586	1487.218207	10.862277	10.894362	99.214000	11.162600	9.047461	0.663850	1.278354	195.192660	8.624854	3.210082	0.854000	-0.017083
2025.05.06	14:53:00	57.655156	10.745428	312.451389	10.442130	10.994931	3.384448	29.864681	1487.167793	10.866333	10.891221	99.194167	11.166500	9.047446	0.642170	1.270627	195.569437	8.614111	3.217751	0.870917	-0.022292
2025.05.06	14:54:00	57.657228	10.741264	312.592593	10.370370	10.997079	3.381454	29.833667	1487.138123	10.853988	10.878822	99.072200	11.162600	9.046462	0.609875	1.275171	193.980326	8.589524	3.220307	0.850500	-0.015000
2025.05.06	14:55:00	57.659307	10.737115	312.469907	10.576389	11.002410	3.380009	29.815190	1487.134897	10.840494	10.869451	99.005500	11.170833	9.046315	0.565895	1.262722	194.838047	8.604033	3.217153	0.816667	-0.017292
2025.05.06	14:56:00	57.661391	10.732969	312.849537	10.587963	10.978779	3.377369	29.808567	1487.042914	10.802233	10.871861	99.023333	11.169000	9.046725	0.582250	1.262154	194.361535	8.599381	3.207824	0.823083	-0.014583
2025.05.06	14:57:00	57.663493	10.728847	313.465278	10.726852	10.964097	3.372473	29.772562	1486.947414	10.786787	10.875162	99.025200	11.156600	9.046575	0.587545	1.263307	194.432458	8.588085	3.209750	0.824833	-0.017083
2025.05.06	14:58:00	57.665634	10.724726	313.481481	11.000000	10.935834	3.366662	29.738612	1486.805983	10.774259	10.880480	98.993833	11.121833	9.046650	0.578942	1.272969	195.245852	8.595837	3.209517	0.795667	-0.019375
2025.05.06	14:59:00	57.667795	10.720606	314.032407	11.000000	10.920859	3.362974	29.714624	1486.723810	10.789954	10.880752	98.989833	11.119000	9.046751	0.577433	1.271989	193.847346	8.595948	3.207724	0.830667	-0.019375
2025.05.06	15:00:00	57.669974	10.716489	314.136574	11.000000	10.921289	3.360682	29.691837	1486.697912	10.790058	10.887571	99.022200	11.106200	9.047000	0.580376	1.262429	194.565438	8.553641	3.210148	0.793333	-0.016667
2025.05.06	15:01:00	57.672151	10.712395	314.601852	11.000000	10.925253	3.358986	29.672026	1486.688172	10.792900	10.889872	99.052500	11.110000	9.046870	0.559158	1.265336	193.785289	8.601596	3.211177	0.778750	-0.017708
2025.05.06	15:02:00	57.674352	10.708331	314.614849	11.000000	10.928209	3.357757	29.657640	1486.681397	10.788480	10.895125	99.103167	11.111333	9.046278	0.555286	1.264771	194.505597	8.608463	3.216190	0.776417	-0.017292
2025.05.06	15:03:00	57.676512	10.704166	312.159353	11.000000	10.927140	3.355642	29.637774	1486.653724	10.770046	10.901587	99.135600	11.099800	9.045618	0.559583	1.270832	195.782205	8.598052	3.217186	0.789250	-0.016458
2025.05.06	15:04:00	57.678582	10.699843	311.254630	11.000000	10.919122	3.352869	29.617110	1486.600259	10.773480	10.903717	99.159833	11.102000	9.045501	0.564175	1.270041	194.583169	8.607245	3.223494	0.779917	-0.015417
2025.05.06	15:05:00	57.680647	10.695509	311.310905	11.000000	10.909717	3.349476	29.591491	1486.535914	10.772740	10.905658	99.165200	11.096600	9.045139	0.567658	1.271121	194.979892	8.610013	3.222200	0.798000	-0.017292
2025.05.06	15:06:00	57.682725	10.691196	311.553241	11.000000	10.909535	3.347902	29.576219	1486.516895	10.778758	10.905701	99.170500	11.099000	9.044606	0.561881	1.254231	195.587168	8.607244	3.214298	0.778167	-0.016042
2025.05.06	15:07:00	57.684800	10.686894	311.270833	11.000000	10.916769	3.348266	29.573966	1486.539879	10.783843	10.904939	99.186167	11.108667	9.044494	0.529692	1.256368	195.653658	8.562723	3.204072	0.796250	-0.017917
2025.05.06	15:08:00	57.686873	10.682569	311.430556	11.000000	10.912633	3.346027	29.555381	1486.502828	10.761838	10.915706	99.264400	11.100200	9.044828	0.530482	1.263014	195.826532	8.603036	3.206297	0.799167	-0.016458
2025.05.06	15:09:00	57.688952	10.678268	311.965278	11.000000	10.919838	3.348009	29.568983	1486.544897	10.485480	10.924933	99.321500	11.088333	9.044772	0.520342	1.268229	194.516679	8.544338	3.194942	0.775250	-0.018333
2025.05.06	15:10:00	57.691048	10.674019	312.273148	11.000000	10.782905	3.360801	29.805398	1486.340879	10.505580	10.931632	99.326333	11.064000	9.047690	0.535213	1.268284	195.893022	8.586202	3.208090	0.815500	-0.013542
2025.05.06	15:11:00	57.693098	10.669685	309.414352	11.000000	10.689226	3.356176	29.836153	1486.042914	10.541293	10.962803	99.312000	10.934800	9.050164	0.606900	1.289949	196.451538	8.588860	3.217054	0.810250	-0.018750
2025.05.06	15:12:00	57.695074	10.665190	308.489559	11.000000	10.649916	3.352755	29.834533	1485.900105	10.716382	10.996747	99.481167	10.875000	9.052871	0.590892	1.299471	195.414294	8.580443	3.209451	0.839417	-0.016458
2025.05.06	15:13:00	57.697026	10.660642	308.020833	11.000000	10.733143	3.350691	29.746417	1486.091828	10.835977	10.997349	99.511333	10.885833	9.050547	0.625395	1.298733	195.363318	8.600489	3.199325	0.819583	-0.019167
2025.05.06	15:14:00	57.698982	10.656069	308.101852	11.000000	10.899898	3.358435	29.687140	1486.616017	10.833929	10.953261	99.381000	11.002200	9.045783	0.556608	1.275171	194.866859	8.560840	3.202778	0.749583	-0.017500
2025.05.06	15:15:00	57.700937	10.651494	308.002326	11.000000	10.951816	3.370720	29.765359	1486.895017	10.740164	10.927755	99.331833	11.081500	9.044105	0.474566	1.255402	194.851345	8.558957	3.207625	0.763000	-0.016250
2025.05.06	15:16:00	57.702874	10.646934	308.083333	10.644342	10.926745	3.394328	30.017079	1487.108672	10.732134	10.934643	99.428600	11.096600	9.045570	0.529550	1.280957	195.533976	8.577342	3.214630	0.793333	-0.018333
2025.05.06	15:17:00	57.704676	10.642722	308.032941	9.695755	10.885714	3.402267	30.128547	1487.096845	10.740103	10.948501	99.519000	11.081000	9.046759	0.608764	1.301367	194.769341	8.565935	3.194046	0.809083	-0.018958
2025.05.06	15:18:00	57.706442	10.638554	307.917840	10.000000	10.868709	3.410141	30.219870	1487.146351	10.711352	10.950645	99.482333	11.056667	9.046880	0.620500	1.290214	195.174930	8.573244	3.199258	0.798583	-0.015833
2025.05.06	15:19:00	57.708204	10.634180	304.798144	10.000000	10.860374	3.416440	30.288664	1487.199414	10.538854	10.957338	99.536800	11.054000	9.048119	0.625682	1.294927	196.628844	8.547107	3.208787	0.825417	-0.017917
2025.05.06	15:20:00	57.709857	10.629703	303.970660	10.000000	10.769966	3.415120	30.350514	1486.951552	10.449620	10.968661	99.561000	11.019833	9.048560	0.630843	1.299025	194.917835	8.548326	3.202412	0.810576	-0.017394
2025.05.06	15:21:00	57.711511	10.625163	303.242280	10.000000	10.678016	3.410235	30.378640	1486.657190	10.290252	10.989088	99.530333	10.926333	9.048598	0.656364	1.296098	196.083626	8.543785	3.205035	0.823667	-0.014375
2025.05.06	15:22:00	57.712860	10.620621	292.098592	9.126761	10.516971	3.398860	30.400131	1486.105948	10.270530	11.020358	99.551200	10.812800	9.048800	0.626972	1.302539	198.171412	8.545778	3.201682	0.795667	-0.018750
2025.05.06	15:23:00	57.713594	10.615796	281.241218	9.000000	10.437086	3.388974	30.368640	1485.780845	10.291301	11.037621	99.498667	10.722833	9.049068	0.578992	1.337657	196.677604	8.553309	3.208853	0.810833	-0.017083
2025.05.06	15:24:00	57.713818	10.610850	267.864929	9.000000	10.412121	3.391289	30.412489	1485.744018	10.334745	11.030917	99.289833	10.659000	9.047187	0.599588	1.395933	197.058813	8.572691	3.207193	0.821917	-0.015833
