$METADATA
$Version 2.3
$Project; FerryBox
$Device; 741601
$DateTime; 2025.05.07 07:13:01
$Filename; C:\Working\225_2025-05-07_07.11.44_Skagen_to_Skagen_741601.txt
$Watertimedelay; 00:00:00
$TrackStart: Skagen
$TrackEnd: Skagen
$FORMATS
$1; DateTime; YYYY.MM.DD hh:mm:ss
$2; Measdata; Float


$DATASETS
Units		°	°	°	Nm	°C	S/m	psu	m/s	°C	mg/l	%	°C	pH	µg/l	NTU	mbar	l/min	l/min	ppb	ppb
Date	Time	Latitude	Longitude	Course	Speed	Temp_SBE45	Cond_SBE45	Salinity_SBE45	SoundVel_SBE45	Temp_in_SBE38	Oxygen	Saturation	Temperature_Optode	pH	Chlorophyll	Turbidity	pressure	flow_main	flow_SBE45	Phycocyanin	CDOM
2025.05.07	12:25:00	57.814014	10.771822	149.666667	0.000000	11.591410	3.394464	29.482436	1488.814414	11.511172	10.966501	101.096333	11.693000	9.037929	0.161500	1.197643	192.741396	8.355067	3.050755	0.617692	-0.018319
2025.05.07	12:26:00	57.814012	10.771825	188.848039	0.000000	11.612907	3.395995	29.480098	1488.886914	11.515772	10.957530	101.116200	11.737200	9.037441	0.158284	1.195677	191.806103	8.324721	3.048497	0.592093	-0.016186
2025.05.07	12:27:00	57.814010	10.771838	119.321078	0.000000	11.625479	3.397026	29.480016	1488.930862	11.516777	10.953803	101.114167	11.751167	9.036879	0.157250	1.203718	191.834915	8.372897	3.049526	0.610556	-0.016450
2025.05.07	12:28:00	57.814010	10.771843	177.159314	0.000000	11.634888	3.397811	29.480097	1488.963897	11.468856	10.951219	101.134600	11.770600	9.036530	0.159431	1.202118	192.202827	8.364259	3.049958	0.609890	-0.017585
2025.05.07	12:29:00	57.814013	10.771840	249.509804	0.000000	11.614252	3.397807	29.496462	1488.911155	11.499881	10.949595	101.129167	11.774500	9.036635	0.157108	1.201693	190.567173	8.357614	3.036811	0.620025	-0.019139
2025.05.07	12:30:00	57.813990	10.771753	252.524510	0.384804	11.602123	3.396816	29.496556	1488.869414	11.520700	10.949904	101.099500	11.760500	9.036725	0.164475	1.199089	189.709452	8.346428	3.048032	0.610186	-0.015826
2025.05.07	12:31:00	57.813333	10.771324	193.171569	3.813725	11.627324	3.397825	29.486231	1488.945526	11.310438	10.943706	101.083200	11.778200	9.036419	0.160292	1.198605	191.797238	8.349197	3.041492	0.581233	-0.016771
2025.05.07	12:32:00	57.811746	10.771026	183.857843	6.267157	11.585950	3.401685	29.556372	1488.883655	10.992665	10.949216	101.128000	11.775500	9.036879	0.164475	1.191857	191.360620	8.374116	3.051784	0.620647	-0.018676
2025.05.07	12:33:00	57.809717	10.770664	184.931373	7.000000	11.326493	3.402311	29.770333	1488.227897	10.796746	10.973205	101.059333	11.650167	9.040121	0.181654	1.215586	192.202827	8.408227	3.057826	0.603941	-0.016688
2025.05.07	12:34:00	57.807525	10.770324	183.830882	7.840686	11.126234	3.399151	29.901733	1487.678017	10.815393	11.009114	100.910600	11.443800	9.043266	0.196492	1.241904	192.196178	8.403686	3.056963	0.614992	-0.016792
2025.05.07	12:35:00	57.805273	10.769978	184.735294	8.000000	10.986205	3.396229	29.992629	1487.289431	10.772803	11.043088	100.812167	11.267500	9.043964	0.203160	1.241349	192.424460	8.404794	3.058822	0.622525	-0.016774
2025.05.07	12:36:00	57.803008	10.769619	183.095588	7.892157	10.870231	3.402674	30.142330	1487.052263	11.033682	10.986981	100.080500	11.172500	9.042480	0.250043	1.267113	193.353104	8.397816	3.054307	0.637529	-0.015882
2025.05.07	12:37:00	57.800869	10.769731	172.681373	6.575980	11.053041	3.385244	29.825314	1487.326690	10.963449	11.027482	100.484200	11.187400	9.045162	0.235308	1.245375	192.958596	8.366031	3.060814	0.602415	-0.019625
2025.05.07	12:38:00	57.799168	10.770289	168.617647	5.110294	11.089738	3.386597	29.808750	1487.437052	11.218191	11.028416	100.697833	11.276167	9.044279	0.200723	1.239300	190.491817	8.353184	3.044414	0.598322	-0.016419
2025.05.07	12:39:00	57.797912	10.770441	188.941176	3.058824	11.207721	3.384670	29.694705	1487.717759	11.373258	11.030016	100.767400	11.299600	9.043809	0.197342	1.228596	188.408464	8.357060	3.049825	0.606294	-0.020672
2025.05.07	12:40:00	57.797363	10.770058	216.700980	0.659314	11.372309	3.384001	29.556134	1488.132638	11.528966	11.010816	100.931167	11.446167	9.041734	0.185669	1.241642	190.057416	8.363151	3.048032	0.585188	-0.016250
2025.05.07	12:41:00	57.797219	10.769810	247.230392	0.000000	11.509386	3.386063	29.465574	1488.511466	11.596251	10.991253	101.048667	11.574000	9.039366	0.182042	1.224836	190.310078	8.382422	3.050124	0.570882	-0.017836
2025.05.07	12:42:00	57.797219	10.769742	168.965686	0.000000	11.649100	3.393343	29.425095	1488.951316	11.596429	10.965965	101.123800	11.707000	9.036766	0.170328	1.208852	191.795021	8.329262	3.041990	0.562573	-0.015169
2025.05.07	12:43:00	57.797218	10.769746	192.536765	0.000000	11.695172	3.396848	29.423050	1489.106569	11.609187	10.952453	101.212167	11.799167	9.035797	0.157108	1.191568	191.260885	8.341887	3.026519	0.589941	-0.013917
2025.05.07	12:44:00	57.797212	10.769740	197.779412	0.000000	11.704502	3.397418	29.421117	1489.136983	11.604512	10.945621	101.221167	11.830167	9.035310	0.158428	1.189236	192.621714	8.355177	3.051054	0.595897	-0.018792
2025.05.07	12:45:00	57.797209	10.769740	210.436275	0.000000	11.719160	3.398460	29.419511	1489.186263	11.603091	10.944320	101.267200	11.855400	9.034852	0.157533	1.182600	191.916920	8.364591	3.046837	0.587942	-0.015437
2025.05.07	12:46:00	57.797209	10.769740	203.090686	0.000000	11.719312	3.398415	29.418972	1489.186103	11.610990	10.942059	101.264000	11.863333	9.034886	0.160148	1.191871	191.704152	8.357060	3.044746	0.602824	-0.016807
2025.05.07	12:47:00	57.797213	10.769742	150.107843	0.000000	11.721330	3.398411	29.417337	1489.191263	11.620815	10.940091	101.266167	11.871833	9.034779	0.161783	1.189254	192.213908	8.365256	3.035981	0.602237	-0.018445
2025.05.07	12:48:00	57.797213	10.769743	149.392157	0.000000	11.727733	3.398796	29.415965	1489.212018	11.626316	10.937184	101.263600	11.882200	9.034673	0.166457	1.190700	191.267534	8.354070	3.040695	0.606009	-0.019470
2025.05.07	12:49:00	57.797209	10.769744	183.818627	0.000000	11.740224	3.399596	29.413748	1489.253000	11.637354	10.935221	101.262500	11.889833	9.034424	0.165183	1.180864	190.230290	8.344767	3.031964	0.589353	-0.016496
2025.05.07	12:50:00	57.797157	10.769653	205.004902	0.590686	11.745678	3.399940	29.412747	1489.270828	11.619894	10.933901	101.264800	11.896000	9.034424	0.162350	1.191568	189.975412	8.319294	3.028942	0.609706	-0.014916
2025.05.07	12:51:00	57.796402	10.769280	188.254902	4.071078	11.752345	3.400409	29.411952	1489.293190	11.422549	10.934997	101.298500	11.906333	9.034441	0.157711	1.197434	194.629712	8.369353	3.049593	0.603661	-0.016492
2025.05.07	12:52:00	57.794749	10.769210	178.053922	6.424020	11.668681	3.399923	29.473602	1489.074345	11.159643	10.940725	101.303333	11.885500	9.035631	0.163200	1.195039	192.114173	8.376884	3.050489	0.612294	-0.016937
2025.05.07	12:53:00	57.792673	10.769354	177.311275	7.325980	11.448051	3.400254	29.652740	1488.514877	11.143099	10.959392	101.208200	11.769800	9.038773	0.182371	1.223198	192.537493	8.363151	3.053643	0.620550	-0.018298
2025.05.07	12:54:00	57.790422	10.769534	176.975369	8.000000	11.353376	3.393442	29.662679	1488.193690	10.923825	10.991659	101.134500	11.609667	9.041499	0.197200	1.230043	191.792805	8.375777	3.050390	0.634864	-0.017771
2025.05.07	12:55:00	57.788115	10.769703	177.718137	8.000000	11.184986	3.398757	29.850164	1487.824034	11.156532	11.011621	101.089667	11.511167	9.044447	0.200723	1.243399	191.963463	8.370018	3.051884	0.615765	-0.015189
2025.05.07	12:56:00	57.785790	10.769857	177.201456	7.849515	11.175903	3.380376	29.678586	1487.585931	11.204439	11.036691	101.033600	11.388000	9.045470	0.208250	1.238143	191.932434	8.363705	3.049427	0.611643	-0.016429
2025.05.07	12:57:00	57.783531	10.769986	178.793187	7.905109	11.295670	3.372954	29.510358	1487.807579	11.153778	11.009797	100.918667	11.444500	9.044029	0.202587	1.239007	191.648743	8.384637	3.062076	0.619500	-0.016042
2025.05.07	12:58:00	57.781486	10.770024	177.263285	5.876812	11.309802	3.371284	29.482876	1487.824448	11.145510	10.996997	100.902833	11.488333	9.044042	0.205598	1.242813	192.900972	8.378546	3.048995	0.610167	-0.019167
2025.05.07	12:59:00	57.780181	10.770388	153.512077	3.002415	11.251150	3.372394	29.540536	1487.686448	11.203146	11.007200	100.945000	11.466200	9.045455	0.211933	1.244218	193.237854	8.321288	3.032163	0.634083	-0.016042
2025.05.07	13:00:00	57.779716	10.771236	118.236715	1.185990	11.329428	3.371380	29.468148	1487.875983	10.992946	11.000752	100.903667	11.473667	9.044058	0.213770	1.246034	191.879242	8.339672	3.038039	0.611917	-0.016875
2025.05.07	13:01:00	57.779569	10.771826	116.190821	0.185990	11.239777	3.386364	29.685423	1487.820018	11.021999	11.007635	101.028200	11.500400	9.046681	0.207461	1.246327	191.701935	8.320070	3.039434	0.611917	-0.018333
2025.05.07	13:02:00	57.779512	10.772017	106.910628	0.000000	11.149952	3.380886	29.704403	1487.525138	11.055733	11.048080	101.139500	11.388500	9.048991	0.223833	1.271700	191.978977	8.324721	3.046538	0.632917	-0.015208
2025.05.07	13:03:00	57.779518	10.772081	226.548309	0.000000	11.159341	3.378614	29.674729	1487.522690	11.094101	11.053120	101.099833	11.351833	9.048914	0.219935	1.266235	192.089794	8.363705	3.050390	0.608417	-0.014583
2025.05.07	13:04:00	57.779512	10.772068	188.990338	0.000000	11.207857	3.375759	29.607914	1487.614241	10.981103	11.038822	101.023000	11.374800	9.047699	0.214342	1.250582	191.611066	8.336239	3.043484	0.617167	-0.021042
2025.05.07	13:05:00	57.779510	10.772063	187.980676	0.000000	11.170657	3.373243	29.613341	1487.489190	10.980628	11.034421	100.993833	11.379833	9.048043	0.216351	1.245155	191.489167	8.348754	3.037309	0.631750	-0.017708
2025.05.07	13:06:00	57.779510	10.772063	181.775362	0.000000	11.118384	3.371638	29.639772	1487.335690	10.967172	11.043611	100.967500	11.332333	9.049242	0.220858	1.252896	191.041468	8.303789	3.034653	0.642250	-0.016875
2025.05.07	13:07:00	57.779508	10.772064	161.929782	0.000000	11.103270	3.373270	29.667839	1487.315754	10.993931	11.045504	100.943400	11.314800	9.049701	0.226387	1.261258	191.896973	8.331034	3.047202	0.637583	-0.016667
2025.05.07	13:08:00	57.779511	10.772066	168.652174	0.000000	11.122790	3.370229	29.622512	1487.330569	10.952878	11.047904	100.943167	11.305167	9.049516	0.226525	1.273436	192.615065	8.342220	3.037176	0.632333	-0.019167
2025.05.07	13:09:00	57.779512	10.772068	185.804348	0.000000	11.097171	3.370616	29.646895	1487.268983	10.932906	11.045429	100.919167	11.304500	9.049736	0.224523	1.252475	190.166016	8.349529	3.033790	0.639917	-0.020208
2025.05.07	13:10:00	57.779446	10.772072	156.043478	0.586957	11.077433	3.376250	29.717766	1487.284121	10.951384	11.060442	100.987000	11.274600	9.050896	0.226525	1.266493	189.532145	8.265470	3.031499	0.651583	-0.019375
2025.05.07	13:11:00	57.778609	10.771951	184.775362	4.352657	11.066602	3.378831	29.751698	1487.286534	10.926439	11.077664	101.123833	11.266000	9.051819	0.231692	1.271212	191.225424	8.307112	3.038670	0.653917	-0.018750
2025.05.07	13:12:00	57.776888	10.771662	184.370460	6.595642	11.075907	3.375704	29.713652	1487.273793	10.868986	11.075610	101.084400	11.257000	9.050928	0.233183	1.257814	189.871244	8.321509	3.030768	0.662083	-0.020208
2025.05.07	13:13:00	57.774768	10.771327	184.200483	7.623188	11.036186	3.378718	29.775216	1487.206772	10.843474	11.070395	101.033333	11.255500	9.052208	0.230831	1.275311	191.037035	8.331366	3.043750	0.667333	-0.015208
2025.05.07	13:14:00	57.772489	10.770928	186.227053	8.000000	10.989747	3.381783	29.842819	1487.123121	10.848668	11.090629	101.117500	11.212500	9.053427	0.240975	1.279221	190.447491	8.364259	3.048896	0.658000	-0.014375
2025.05.07	13:15:00	57.770162	10.770340	187.384058	8.000000	10.983822	3.376528	29.796241	1487.046069	10.814268	11.095821	101.109400	11.188800	9.053458	0.254058	1.273554	190.591552	8.343438	3.046870	0.666750	-0.018542
2025.05.07	13:16:00	57.767822	10.769719	187.640097	8.000000	10.969603	3.369481	29.738838	1486.926431	10.794719	11.096379	101.073167	11.170833	9.052892	0.265528	1.292877	190.236939	8.295926	3.039102	0.664417	-0.016458
2025.05.07	13:17:00	57.765489	10.769139	185.811594	7.838164	10.942617	3.363843	29.705528	1486.790276	10.743369	11.095867	101.033500	11.156000	9.053761	0.267750	1.295132	191.185530	8.286291	3.022634	0.669667	-0.018958
2025.05.07	13:18:00	57.763409	10.769020	178.214976	6.135266	10.901195	3.361742	29.718491	1486.658404	10.788567	11.087360	100.892400	11.128800	9.054133	0.279292	1.312200	189.767076	8.251294	3.018352	0.671417	-0.013750
2025.05.07	13:19:00	57.761985	10.768840	194.222222	3.304348	10.881716	3.360933	29.726347	1486.598362	10.833197	11.078320	100.722000	11.091000	9.053932	0.301183	1.312489	186.542311	8.241659	3.002748	0.667917	-0.017292
2025.05.07	13:20:00	57.761393	10.768214	231.654589	1.272947	10.943878	3.355375	29.621671	1486.693914	11.012755	11.044645	100.447333	11.104667	9.051731	0.293055	1.294341	186.172184	8.211424	3.000756	0.649833	-0.016458
2025.05.07	13:21:00	57.761256	10.767731	262.954106	0.070048	10.994879	3.355374	29.580591	1486.825931	11.145303	11.019584	100.301200	11.139800	9.050698	0.272708	1.279511	187.583988	8.242877	3.001752	0.618917	-0.017292
2025.05.07	13:22:00	57.761264	10.767636	189.973430	0.000000	11.159152	3.361033	29.503819	1487.316828	11.126588	11.010581	100.475000	11.250167	9.048008	0.239577	1.259208	189.029037	8.237893	3.001984	0.617167	-0.018333
2025.05.07	13:23:00	57.761260	10.767637	218.983092	0.000000	11.229372	3.366216	29.497978	1487.558414	11.152530	11.001779	100.631000	11.352400	9.046663	0.224117	1.233514	189.649611	8.249079	3.009022	0.608417	-0.017500
2025.05.07	13:24:00	57.761253	10.767629	225.586957	0.000000	11.265951	3.367522	29.481409	1487.667912	11.113077	10.999317	100.713333	11.397167	9.045636	0.222229	1.241057	189.698370	8.253509	3.013571	0.624750	-0.017292
2025.05.07	13:25:00	57.761247	10.767624	225.970944	0.000000	11.252676	3.367203	29.488924	1487.630034	11.108366	10.992203	100.704000	11.421667	9.045625	0.218733	1.230621	189.408030	8.253509	3.007462	0.613083	-0.018750
2025.05.07	13:26:00	57.761249	10.767631	140.760870	0.000000	11.227095	3.365917	29.496884	1487.549017	11.114054	10.989702	100.666200	11.415200	9.046281	0.223376	1.249254	189.035686	8.214747	2.999959	0.621833	-0.016458
2025.05.07	13:27:00	57.761250	10.767635	191.800487	0.000000	11.239529	3.366523	29.492843	1487.588155	11.098055	10.989061	100.646833	11.409167	9.046037	0.218733	1.234671	188.650044	8.218733	2.999262	0.622417	-0.013958
2025.05.07	13:28:00	57.761253	10.767621	221.287440	0.000000	11.229509	3.366571	29.501314	1487.562931	11.065635	10.990315	100.656000	11.408333	9.046340	0.223519	1.246619	187.094178	8.235235	3.004009	0.620083	-0.019375
2025.05.07	13:29:00	57.761062	10.767178	227.985507	1.789855	11.217093	3.366949	29.514926	1487.535310	10.933530	10.988371	100.628200	11.404000	9.046574	0.224542	1.244796	186.945684	8.182518	2.981466	0.639917	-0.015833
2025.05.07	13:30:00	57.760291	10.765842	220.427536	4.541063	11.159007	3.366568	29.557761	1487.381070	10.845413	10.984763	100.543333	11.381500	9.047392	0.226243	1.257452	187.590637	8.198245	2.984952	0.649833	-0.015000
2025.05.07	13:31:00	57.758875	10.763644	218.756039	7.671498	11.045024	3.362231	29.607114	1487.036086	10.802009	10.981808	100.357833	11.312833	9.049339	0.240724	1.266235	187.903140	8.187945	2.987310	0.655083	-0.016458
2025.05.07	13:32:00	57.756877	10.760596	218.770531	9.480676	10.981453	3.359444	29.631128	1486.839052	10.787142	10.986426	100.208800	11.230400	9.050312	0.256275	1.261575	189.177532	8.266577	3.014733	0.660333	-0.017500
2025.05.07	13:33:00	57.754683	10.757274	218.270531	10.000000	10.951757	3.358913	29.649910	1486.755931	10.763922	10.998987	100.195667	11.175167	9.051367	0.271693	1.253060	187.677074	8.256942	3.018186	0.680750	-0.017083
2025.05.07	13:34:00	57.752452	10.753906	218.553140	10.000000	10.926912	3.357765	29.658743	1486.678155	10.771417	11.004976	100.178500	11.144000	9.051828	0.288717	1.262443	187.510849	8.261372	3.013538	0.683083	-0.015208
2025.05.07	13:35:00	57.750208	10.750538	218.065217	10.000000	10.913243	3.355815	29.650693	1486.619655	10.745862	11.001184	100.086000	11.119200	9.052002	0.284596	1.256573	187.289216	8.235014	3.014899	0.673750	-0.017083
2025.05.07	13:36:00	57.747955	10.747164	218.224638	10.000000	10.904061	3.352221	29.622914	1486.553579	10.748709	11.011285	100.176167	11.118500	9.052660	0.284183	1.267071	186.806055	8.227815	3.014202	0.692417	-0.015625
2025.05.07	13:37:00	57.745703	10.743793	218.067633	10.000000	10.894422	3.352026	29.628797	1486.526293	10.750500	11.028986	100.301200	11.103000	9.052553	0.291048	1.278824	186.484687	8.202232	3.001586	0.673750	-0.016667
2025.05.07	13:38:00	57.743448	10.740427	218.212560	10.000000	10.889138	3.354019	29.652590	1486.536190	10.764278	11.020597	100.202667	11.093333	9.052270	0.288858	1.265625	186.085747	8.219398	3.006732	0.674917	-0.019583
2025.05.07	13:39:00	57.741194	10.737065	217.956204	10.000000	10.898104	3.351229	29.618021	1486.526446	10.781290	11.011152	100.122833	11.095833	9.052070	0.291478	1.259208	186.435927	8.214525	3.003046	0.666167	-0.016667
2025.05.07	13:40:00	57.738920	10.733687	218.053140	10.000000	10.910834	3.346717	29.563581	1486.506293	10.809582	11.010278	100.127800	11.101400	9.052417	0.277383	1.248557	185.737782	8.206994	3.004109	0.676083	-0.017292
2025.05.07	13:41:00	57.736647	10.730300	217.913043	10.000000	10.929683	3.346330	29.544621	1486.550724	10.820865	11.030971	100.343000	11.113167	9.052180	0.269542	1.251011	185.476255	8.242323	2.994381	0.656833	-0.019375
2025.05.07	13:42:00	57.734359	10.726920	217.886473	10.000000	10.943816	3.344355	29.513935	1486.564070	10.836213	11.028533	100.357500	11.129167	9.051899	0.270867	1.254343	185.126074	8.224603	3.006997	0.639917	-0.015625
2025.05.07	13:43:00	57.732144	10.723377	223.717391	10.000000	10.971133	3.340019	29.449647	1486.584000	10.830581	11.042086	100.505600	11.139600	9.051655	0.270116	1.281459	183.271003	8.203118	2.991792	0.644000	-0.017292
2025.05.07	13:44:00	57.730154	10.719382	227.016908	10.000000	10.952674	3.337843	29.443162	1486.510414	11.020569	11.036251	100.487000	11.154667	9.051777	0.265483	1.279511	186.096828	8.171665	2.993153	0.624167	-0.017083
2025.05.07	13:45:00	57.728176	10.715331	227.072464	10.000000	11.045778	3.336414	29.354750	1486.735500	11.014545	11.043173	100.575833	11.165667	9.050847	0.265384	1.279410	185.520582	8.209209	2.985583	0.624167	-0.017500
2025.05.07	13:46:00	57.726350	10.711049	235.456522	10.000000	11.139809	3.341552	29.329791	1487.039379	10.982738	11.032422	100.721600	11.270600	9.048731	0.248180	1.265942	183.062668	8.177424	2.989700	0.625333	-0.016667
2025.05.07	13:47:00	57.724851	10.706327	241.666667	10.000000	11.111572	3.338277	29.320426	1486.927914	11.019948	11.027173	100.738500	11.298333	9.049160	0.240975	1.264757	183.277652	8.174101	2.989401	0.625917	-0.016042
2025.05.07	13:48:00	57.723740	10.701247	252.785024	10.000000	11.159705	3.339997	29.298851	1487.072754	11.052057	11.028486	100.759600	11.302400	9.048206	0.240724	1.247498	180.974882	8.150955	2.975856	0.617750	-0.015625
2025.05.07	13:49:00	57.723081	10.695876	257.449275	10.000000	11.126307	3.338148	29.307466	1486.964638	11.065736	11.026853	100.797000	11.324667	9.048125	0.249192	1.254054	184.166402	8.173658	2.975258	0.637583	-0.020000
2025.05.07	13:50:00	57.722466	10.690460	257.862319	10.000000	11.199166	3.339319	29.260917	1487.167052	10.859235	11.031979	100.885167	11.342333	9.046889	0.241584	1.252475	184.097696	8.181854	2.982628	0.623000	-0.015000
2025.05.07	13:51:00	57.721864	10.685036	257.908213	10.000000	11.136003	3.338988	29.307934	1486.999552	10.811662	11.041306	100.988400	11.350400	9.047390	0.242301	1.268870	184.385819	8.191710	2.973996	0.628833	-0.015208
2025.05.07	13:52:00	57.721258	10.679607	257.917874	10.000000	10.997779	3.337893	29.407548	1486.628224	10.829038	11.074437	101.093000	11.265333	9.050312	0.264811	1.291120	183.707621	8.191378	2.972436	0.638167	-0.015625
2025.05.07	13:53:00	57.720682	10.674157	258.886473	10.000000	10.979924	3.334393	29.387653	1486.540776	10.912152	11.077851	100.981167	11.204000	9.050381	0.272283	1.274304	183.767462	8.136446	2.972934	0.646917	-0.017708
2025.05.07	13:54:00	57.720126	10.668679	258.917874	10.000000	10.991067	3.345086	29.483139	1486.695211	10.984642	11.078528	100.941600	11.184400	9.050645	0.278431	1.289657	184.033422	8.157599	2.980470	0.653333	-0.013333
2025.05.07	13:55:00	57.719569	10.663185	258.951691	10.000000	11.069388	3.344029	29.410098	1486.885914	11.085713	11.055312	100.811667	11.219500	9.047746	0.283900	1.279800	184.345925	8.125704	2.980769	0.638750	-0.018125
2025.05.07	13:56:00	57.719009	10.657672	258.971014	10.000000	11.144562	3.344369	29.353428	1487.084552	11.159922	11.040501	100.812500	11.278000	9.045894	0.264381	1.253939	184.288300	8.159704	2.978678	0.645167	-0.016042
2025.05.07	13:57:00	57.718456	10.652149	259.000000	10.000000	11.225641	3.340928	29.255550	1487.254362	11.141101	11.026138	100.886200	11.366200	9.044565	0.252733	1.262732	183.940336	8.146746	2.974627	0.638750	-0.020208
2025.05.07	13:58:00	57.717904	10.646640	258.864734	10.000000	11.283267	3.341720	29.217550	1487.412707	11.125354	11.015339	100.906167	11.417500	9.043107	0.245169	1.243984	185.032988	8.188609	2.980470	0.631167	-0.013333
2025.05.07	13:59:00	57.717341	10.641124	258.702179	10.000000	11.240045	3.349882	29.330955	1487.395879	11.065887	11.007034	100.875000	11.436600	9.043184	0.229971	1.245448	184.419064	8.150401	2.979043	0.642833	-0.017083
2025.05.07	14:00:00	57.716762	10.635622	258.045894	10.000000	11.284363	3.361299	29.406526	1487.643070	10.811897	11.004192	100.845833	11.435333	9.041626	0.225957	1.262136	185.221377	8.177756	2.977582	0.633500	-0.015833
2025.05.07	14:01:00	57.716171	10.630173	258.000000	10.000000	11.102155	3.402191	29.950986	1487.651931	11.074186	11.056427	101.199000	11.381333	9.045763	0.215920	1.230224	185.310030	8.177313	2.978844	0.631750	-0.017917
2025.05.07	14:02:00	57.715567	10.624883	256.997579	10.000000	11.070440	3.396422	29.920402	1487.502793	11.025400	11.114784	101.489200	11.277200	9.047072	0.222842	1.239879	184.873412	8.143866	2.979242	0.632917	-0.017708
2025.05.07	14:03:00	57.714922	10.619660	256.190821	10.000000	11.198564	3.401724	29.868003	1487.893638	10.987103	11.097957	101.472833	11.336000	9.044490	0.207748	1.234616	184.064451	8.118283	2.960550	0.616000	-0.015417
2025.05.07	14:04:00	57.714254	10.614450	255.736715	9.683575	11.137126	3.421850	30.114169	1487.971966	11.149859	11.120219	101.714000	11.352000	9.046264	0.199892	1.225414	184.122075	8.139658	2.966759	0.620083	-0.019792
2025.05.07	14:05:00	57.713653	10.609548	257.656174	8.987893	11.195384	3.422422	30.072121	1488.127379	11.293154	11.127411	101.766200	11.346200	9.045204	0.202157	1.217928	183.419498	8.125482	2.980304	0.608417	-0.016458
