Date,Time,Latitude,Longitude
2025.05.08,13:01:00,57.639825,11.588557
2025.05.08,13:02:00,57.639281,11.594242
2025.05.08,13:03:00,57.638755,11.599896
2025.05.08,13:04:00,57.638246,11.605534
2025.05.08,13:05:00,57.637752,11.611203
2025.05.08,13:06:00,57.637412,11.616915
2025.05.08,13:07:00,57.637301,11.622663
2025.05.08,13:08:00,57.637385,11.628425
2025.05.08,13:09:00,57.637482,11.63422
2025.05.08,13:10:00,57.637606,11.640053
2025.05.08,13:11:00,57.637831,11.64581
2025.05.08,13:12:00,57.638496,11.650834
2025.05.08,13:13:00,57.639379,11.654892
2025.05.08,13:14:00,57.640176,11.658264
2025.05.08,13:15:00,57.640952,11.661359
2025.05.08,13:16:00,57.641691,11.664346
